,path,source,source_id,target,target_id,is_test
6750,n02417914/ILSVRC2012_val_00000444.JPEG,ibex,350,gazelle,353,True
7362,n02509815/ILSVRC2012_val_00011235.JPEG,lesser panda,387,giant panda,388,True
5738,n02134084/ILSVRC2012_val_00041156.JPEG,ice bear,296,giant panda,388,True
5620,n02132136/ILSVRC2012_val_00031253.JPEG,brown bear,294,giant panda,388,True
5796,n02134418/ILSVRC2012_val_00046498.JPEG,sloth bear,297,giant panda,388,True
4167,n02100877/ILSVRC2012_val_00020279.JPEG,Irish setter,213,golden retriever,207,True
4239,n02102040/ILSVRC2012_val_00038569.JPEG,English springer,217,golden retriever,207,True
4251,n02102318/ILSVRC2012_val_00001663.JPEG,cocker spaniel,219,golden retriever,207,True
4246,n02102040/ILSVRC2012_val_00046295.JPEG,English springer,217,golden retriever,207,True
308,n01532829/ILSVRC2012_val_00006597.JPEG,house finch,12,goldfinch,11,True
340,n01532829/ILSVRC2012_val_00038160.JPEG,house finch,12,goldfinch,11,True
448,n01537544/ILSVRC2012_val_00048732.JPEG,indigo bunting,14,goldfinch,11,True
438,n01537544/ILSVRC2012_val_00037454.JPEG,indigo bunting,14,goldfinch,11,True
7579,n02640242/ILSVRC2012_val_00029790.JPEG,sturgeon,394,goldfish,1,True
7627,n02641379/ILSVRC2012_val_00031222.JPEG,gar,395,goldfish,1,True
7696,n02643566/ILSVRC2012_val_00046455.JPEG,lionfish,396,goldfish,1,True
17,n01440764/ILSVRC2012_val_00017699.JPEG,tench,0,goldfish,1,True
10930,n04118538/ILSVRC2012_val_00036288.JPEG,rugby ball,768,golf ball,574,True
10949,n04118538/ILSVRC2012_val_00049365.JPEG,rugby ball,768,golf ball,574,True
10900,n04118538/ILSVRC2012_val_00001497.JPEG,rugby ball,768,golf ball,574,True
11651,n04409515/ILSVRC2012_val_00000397.JPEG,tennis ball,852,golf ball,574,True
8324,n02951358/ILSVRC2012_val_00026054.JPEG,canoe,472,gondola,576,True
8347,n02951358/ILSVRC2012_val_00046387.JPEG,canoe,472,gondola,576,True
9314,n03344393/ILSVRC2012_val_00013632.JPEG,fireboat,554,gondola,576,True
11399,n04273569/ILSVRC2012_val_00047638.JPEG,speedboat,814,gondola,576,True
8578,n03017168/ILSVRC2012_val_00031533.JPEG,chime,494,gong,577,True
10195,n03721384/ILSVRC2012_val_00046386.JPEG,marimba,642,gong,577,True
9171,n03249569/ILSVRC2012_val_00015169.JPEG,drum,541,gong,577,True
10127,n03720891/ILSVRC2012_val_00025962.JPEG,maraca,641,gong,577,True
2680,n02007558/ILSVRC2012_val_00031931.JPEG,flamingo,130,goose,99,True
2690,n02007558/ILSVRC2012_val_00039514.JPEG,flamingo,130,goose,99,True
2861,n02037110/ILSVRC2012_val_00010080.JPEG,oystercatcher,143,goose,99,True
2611,n02006656/ILSVRC2012_val_00007697.JPEG,spoonbill,129,goose,99,True
7016,n02481823/ILSVRC2012_val_00015148.JPEG,chimpanzee,367,gorilla,366,True
6913,n02480495/ILSVRC2012_val_00012167.JPEG,orangutan,365,gorilla,366,True
6912,n02480495/ILSVRC2012_val_00011592.JPEG,orangutan,365,gorilla,366,True
7045,n02481823/ILSVRC2012_val_00046703.JPEG,chimpanzee,367,gorilla,366,True
529,n01614925/ILSVRC2012_val_00034168.JPEG,bald eagle,22,great grey owl,24,True
503,n01614925/ILSVRC2012_val_00006334.JPEG,bald eagle,22,great grey owl,24,True
507,n01614925/ILSVRC2012_val_00008481.JPEG,bald eagle,22,great grey owl,24,True
484,n01608432/ILSVRC2012_val_00033433.JPEG,kite,21,great grey owl,24,True
201,n01494475/ILSVRC2012_val_00003558.JPEG,hammerhead,4,great white shark,2,True
232,n01494475/ILSVRC2012_val_00031169.JPEG,hammerhead,4,great white shark,2,True
190,n01491361/ILSVRC2012_val_00037516.JPEG,tiger shark,3,great white shark,2,True
249,n01494475/ILSVRC2012_val_00049166.JPEG,hammerhead,4,great white shark,2,True
1134,n01728572/ILSVRC2012_val_00033762.JPEG,thunder snake,52,green mamba,64,True
1394,n01748264/ILSVRC2012_val_00045019.JPEG,Indian cobra,63,green mamba,64,True
1292,n01742172/ILSVRC2012_val_00042500.JPEG,boa constrictor,61,green mamba,64,True
1240,n01734418/ILSVRC2012_val_00032754.JPEG,king snake,56,green mamba,64,True
1536,n01755581/ILSVRC2012_val_00038068.JPEG,diamondback,67,green snake,55,True
1272,n01742172/ILSVRC2012_val_00020401.JPEG,boa constrictor,61,green snake,55,True
1360,n01748264/ILSVRC2012_val_00014181.JPEG,Indian cobra,63,green snake,55,True
1545,n01755581/ILSVRC2012_val_00045418.JPEG,diamondback,67,green snake,55,True
4703,n02114367/ILSVRC2012_val_00001469.JPEG,timber wolf,269,grey fox,280,True
5087,n02119022/ILSVRC2012_val_00035165.JPEG,red fox,277,grey fox,280,True
5078,n02119022/ILSVRC2012_val_00029562.JPEG,red fox,277,grey fox,280,True
5058,n02119022/ILSVRC2012_val_00006818.JPEG,red fox,277,grey fox,280,True
3211,n02077923/ILSVRC2012_val_00012330.JPEG,sea lion,150,grey whale,147,True
3226,n02077923/ILSVRC2012_val_00027024.JPEG,sea lion,150,grey whale,147,True
3213,n02077923/ILSVRC2012_val_00013809.JPEG,sea lion,150,grey whale,147,True
3243,n02077923/ILSVRC2012_val_00043549.JPEG,sea lion,150,grey whale,147,True
5965,n02168699/ILSVRC2012_val_00017552.JPEG,long-horned beetle,303,ground beetle,302,True
5850,n02165456/ILSVRC2012_val_00000625.JPEG,ladybug,301,ground beetle,302,True
5876,n02165456/ILSVRC2012_val_00027586.JPEG,ladybug,301,ground beetle,302,True
5879,n02165456/ILSVRC2012_val_00029943.JPEG,ladybug,301,ground beetle,302,True
7316,n02494079/ILSVRC2012_val_00018253.JPEG,squirrel monkey,382,guenon,370,True
7111,n02486410/ILSVRC2012_val_00009799.JPEG,baboon,372,guenon,370,True
7176,n02487347/ILSVRC2012_val_00027705.JPEG,macaque,373,guenon,370,True
7101,n02486410/ILSVRC2012_val_00000945.JPEG,baboon,372,guenon,370,True
13543,n13044778/ILSVRC2012_val_00044494.JPEG,earthstar,995,gyromitra,993,True
13540,n13044778/ILSVRC2012_val_00042840.JPEG,earthstar,995,gyromitra,993,True
13541,n13044778/ILSVRC2012_val_00043263.JPEG,earthstar,995,gyromitra,993,True
13382,n12985857/ILSVRC2012_val_00033845.JPEG,coral fungus,991,gyromitra,993,True
10655,n03954731/ILSVRC2012_val_00004803.JPEG,plane,726,hammer,587,True
10687,n03954731/ILSVRC2012_val_00037757.JPEG,plane,726,hammer,587,True
10692,n03954731/ILSVRC2012_val_00039935.JPEG,plane,726,hammer,587,True
10652,n03954731/ILSVRC2012_val_00001966.JPEG,plane,726,hammer,587,True
144,n01484850/ILSVRC2012_val_00040710.JPEG,great white shark,2,hammerhead,4,True
106,n01484850/ILSVRC2012_val_00014467.JPEG,great white shark,2,hammerhead,4,True
155,n01491361/ILSVRC2012_val_00007875.JPEG,tiger shark,3,hammerhead,4,True
139,n01484850/ILSVRC2012_val_00039304.JPEG,great white shark,2,hammerhead,4,True
8519,n02992529/ILSVRC2012_val_00016828.JPEG,cellular telephone,487,hard disc,592,True
8759,n03085013/ILSVRC2012_val_00007754.JPEG,computer keyboard,508,hard disc,592,True
8528,n02992529/ILSVRC2012_val_00028116.JPEG,cellular telephone,487,hard disc,592,True
8513,n02992529/ILSVRC2012_val_00010737.JPEG,cellular telephone,487,hard disc,592,True
13500,n13044778/ILSVRC2012_val_00000755.JPEG,earthstar,995,hen-of-the-woods,996,True
13424,n13037406/ILSVRC2012_val_00023433.JPEG,gyromitra,993,hen-of-the-woods,996,True
13389,n12985857/ILSVRC2012_val_00040193.JPEG,coral fungus,991,hen-of-the-woods,996,True
13646,n13054560/ILSVRC2012_val_00048207.JPEG,bolete,997,hen-of-the-woods,996,True
2398,n01983481/ILSVRC2012_val_00048837.JPEG,American lobster,122,hermit crab,125,True
2390,n01983481/ILSVRC2012_val_00039303.JPEG,American lobster,122,hermit crab,125,True
2418,n01985128/ILSVRC2012_val_00013932.JPEG,crayfish,124,hermit crab,125,True
2319,n01981276/ILSVRC2012_val_00012713.JPEG,king crab,121,hermit crab,125,True
1369,n01748264/ILSVRC2012_val_00021215.JPEG,Indian cobra,63,horned viper,66,True
1235,n01734418/ILSVRC2012_val_00028503.JPEG,king snake,56,horned viper,66,True
1122,n01728572/ILSVRC2012_val_00022901.JPEG,thunder snake,52,horned viper,66,True
1186,n01729977/ILSVRC2012_val_00030719.JPEG,green snake,55,horned viper,66,True
12382,n07697313/ILSVRC2012_val_00038898.JPEG,cheeseburger,933,hotdog,934,True
12362,n07697313/ILSVRC2012_val_00016999.JPEG,cheeseburger,933,hotdog,934,True
12365,n07697313/ILSVRC2012_val_00018040.JPEG,cheeseburger,933,hotdog,934,True
12371,n07697313/ILSVRC2012_val_00027479.JPEG,cheeseburger,933,hotdog,934,True
385,n01534433/ILSVRC2012_val_00029999.JPEG,junco,13,house finch,12,True
378,n01534433/ILSVRC2012_val_00017970.JPEG,junco,13,house finch,12,True
271,n01531178/ILSVRC2012_val_00019236.JPEG,goldfinch,11,house finch,12,True
370,n01534433/ILSVRC2012_val_00014108.JPEG,junco,13,house finch,12,True
4832,n02114712/ILSVRC2012_val_00033911.JPEG,red wolf,271,hyena,276,True
5067,n02119022/ILSVRC2012_val_00014133.JPEG,red fox,277,hyena,276,True
5086,n02119022/ILSVRC2012_val_00034084.JPEG,red fox,277,hyena,276,True
4816,n02114712/ILSVRC2012_val_00017288.JPEG,red wolf,271,hyena,276,True
8791,n03085013/ILSVRC2012_val_00042686.JPEG,computer keyboard,508,iPod,605,True
9810,n03492542/ILSVRC2012_val_00010204.JPEG,hard disc,592,iPod,605,True
9806,n03492542/ILSVRC2012_val_00006167.JPEG,hard disc,592,iPod,605,True
8795,n03085013/ILSVRC2012_val_00045473.JPEG,computer keyboard,508,iPod,605,True
6894,n02423022/ILSVRC2012_val_00044567.JPEG,gazelle,353,ibex,350,True
6503,n02403003/ILSVRC2012_val_00004751.JPEG,ox,345,ibex,350,True
6642,n02410509/ILSVRC2012_val_00043684.JPEG,bison,347,ibex,350,True
6644,n02410509/ILSVRC2012_val_00044556.JPEG,bison,347,ibex,350,True
5611,n02132136/ILSVRC2012_val_00015955.JPEG,brown bear,294,ice bear,296,True
5616,n02132136/ILSVRC2012_val_00018469.JPEG,brown bear,294,ice bear,296,True
5691,n02133161/ILSVRC2012_val_00042882.JPEG,American black bear,295,ice bear,296,True
7411,n02510455/ILSVRC2012_val_00012542.JPEG,giant panda,388,ice bear,296,True
6796,n02417914/ILSVRC2012_val_00044074.JPEG,ibex,350,impala,352,True
6768,n02417914/ILSVRC2012_val_00021563.JPEG,ibex,350,impala,352,True
6860,n02423022/ILSVRC2012_val_00013417.JPEG,gazelle,353,impala,352,True
6896,n02423022/ILSVRC2012_val_00046413.JPEG,gazelle,353,impala,352,True
281,n01531178/ILSVRC2012_val_00029740.JPEG,goldfinch,11,indigo bunting,14,True
255,n01531178/ILSVRC2012_val_00004243.JPEG,goldfinch,11,indigo bunting,14,True
377,n01534433/ILSVRC2012_val_00017712.JPEG,junco,13,indigo bunting,14,True
357,n01534433/ILSVRC2012_val_00004577.JPEG,junco,13,indigo bunting,14,True
2347,n01981276/ILSVRC2012_val_00046611.JPEG,king crab,121,isopod,126,True
2497,n01986214/ILSVRC2012_val_00046344.JPEG,hermit crab,125,isopod,126,True
2495,n01986214/ILSVRC2012_val_00041366.JPEG,hermit crab,125,isopod,126,True
2359,n01983481/ILSVRC2012_val_00009251.JPEG,American lobster,122,isopod,126,True
5555,n02130308/ILSVRC2012_val_00006239.JPEG,cheetah,293,jaguar,290,True
5575,n02130308/ILSVRC2012_val_00022327.JPEG,cheetah,293,jaguar,290,True
5532,n02129604/ILSVRC2012_val_00034256.JPEG,tiger,292,jaguar,290,True
5524,n02129604/ILSVRC2012_val_00029635.JPEG,tiger,292,jaguar,290,True
10296,n03770679/ILSVRC2012_val_00046793.JPEG,minivan,656,jeep,609,True
8260,n02930766/ILSVRC2012_val_00010637.JPEG,cab,468,jeep,609,True
10270,n03770679/ILSVRC2012_val_00018768.JPEG,minivan,656,jeep,609,True
10284,n03770679/ILSVRC2012_val_00037492.JPEG,minivan,656,jeep,609,True
422,n01537544/ILSVRC2012_val_00025428.JPEG,indigo bunting,14,junco,13,True
344,n01532829/ILSVRC2012_val_00045623.JPEG,house finch,12,junco,13,True
292,n01531178/ILSVRC2012_val_00035254.JPEG,goldfinch,11,junco,13,True
334,n01532829/ILSVRC2012_val_00028791.JPEG,house finch,12,junco,13,True
3227,n02077923/ILSVRC2012_val_00027457.JPEG,sea lion,150,killer whale,148,True
3077,n02066245/ILSVRC2012_val_00022105.JPEG,grey whale,147,killer whale,148,True
3068,n02066245/ILSVRC2012_val_00015203.JPEG,grey whale,147,killer whale,148,True
3163,n02074367/ILSVRC2012_val_00011012.JPEG,dugong,149,killer whale,148,True
2428,n01985128/ILSVRC2012_val_00022720.JPEG,crayfish,124,king crab,121,True
2482,n01986214/ILSVRC2012_val_00031943.JPEG,hermit crab,125,king crab,121,True
2434,n01985128/ILSVRC2012_val_00027920.JPEG,crayfish,124,king crab,121,True
2456,n01986214/ILSVRC2012_val_00004444.JPEG,hermit crab,125,king crab,121,True
2143,n01860187/ILSVRC2012_val_00044422.JPEG,black swan,100,king penguin,145,True
2929,n02051845/ILSVRC2012_val_00032780.JPEG,pelican,144,king penguin,145,True
2148,n01860187/ILSVRC2012_val_00048039.JPEG,black swan,100,king penguin,145,True
2108,n01860187/ILSVRC2012_val_00007343.JPEG,black swan,100,king penguin,145,True
1485,n01753488/ILSVRC2012_val_00041616.JPEG,horned viper,66,king snake,56,True
1112,n01728572/ILSVRC2012_val_00016095.JPEG,thunder snake,52,king snake,56,True
1402,n01749939/ILSVRC2012_val_00001578.JPEG,green mamba,64,king snake,56,True
1511,n01755581/ILSVRC2012_val_00015622.JPEG,diamondback,67,king snake,56,True
583,n01622779/ILSVRC2012_val_00027627.JPEG,great grey owl,24,kite,21,True
585,n01622779/ILSVRC2012_val_00031144.JPEG,great grey owl,24,kite,21,True
515,n01614925/ILSVRC2012_val_00017994.JPEG,bald eagle,22,kite,21,True
521,n01614925/ILSVRC2012_val_00026614.JPEG,bald eagle,22,kite,21,True
5966,n02168699/ILSVRC2012_val_00017727.JPEG,long-horned beetle,303,ladybug,301,True
5993,n02168699/ILSVRC2012_val_00045910.JPEG,long-horned beetle,303,ladybug,301,True
6053,n02177972/ILSVRC2012_val_00006121.JPEG,weevil,307,ladybug,301,True
5963,n02168699/ILSVRC2012_val_00015056.JPEG,long-horned beetle,303,ladybug,301,True
9894,n03584254/ILSVRC2012_val_00044784.JPEG,iPod,605,laptop,620,True
9881,n03584254/ILSVRC2012_val_00037190.JPEG,iPod,605,laptop,620,True
8541,n02992529/ILSVRC2012_val_00039592.JPEG,cellular telephone,487,laptop,620,True
8775,n03085013/ILSVRC2012_val_00026428.JPEG,computer keyboard,508,laptop,620,True
5890,n02165456/ILSVRC2012_val_00036251.JPEG,ladybug,301,leaf beetle,304,True
5891,n02165456/ILSVRC2012_val_00036486.JPEG,ladybug,301,leaf beetle,304,True
5884,n02165456/ILSVRC2012_val_00031903.JPEG,ladybug,301,leaf beetle,304,True
5888,n02165456/ILSVRC2012_val_00035694.JPEG,ladybug,301,leaf beetle,304,True
12948,n07742313/ILSVRC2012_val_00046718.JPEG,Granny Smith,948,lemon,951,True
13275,n07760859/ILSVRC2012_val_00024711.JPEG,custard apple,956,lemon,951,True
13236,n07753592/ILSVRC2012_val_00036580.JPEG,banana,954,lemon,951,True
12930,n07742313/ILSVRC2012_val_00034820.JPEG,Granny Smith,948,lemon,951,True
5271,n02123394/ILSVRC2012_val_00014216.JPEG,Persian cat,283,leopard,288,True
5533,n02129604/ILSVRC2012_val_00034321.JPEG,tiger,292,leopard,288,True
5498,n02129165/ILSVRC2012_val_00049018.JPEG,lion,291,leopard,288,True
5473,n02129165/ILSVRC2012_val_00024234.JPEG,lion,291,leopard,288,True
5793,n02134418/ILSVRC2012_val_00045098.JPEG,sloth bear,297,lesser panda,387,True
5655,n02133161/ILSVRC2012_val_00007093.JPEG,American black bear,295,lesser panda,387,True
7436,n02510455/ILSVRC2012_val_00034060.JPEG,giant panda,388,lesser panda,387,True
5768,n02134418/ILSVRC2012_val_00023812.JPEG,sloth bear,297,lesser panda,387,True
9692,n03447447/ILSVRC2012_val_00042282.JPEG,gondola,576,lifeboat,625,True
9346,n03344393/ILSVRC2012_val_00046561.JPEG,fireboat,554,lifeboat,625,True
9679,n03447447/ILSVRC2012_val_00027865.JPEG,gondola,576,lifeboat,625,True
9665,n03447447/ILSVRC2012_val_00016468.JPEG,gondola,576,lifeboat,625,True
8118,n02814533/ILSVRC2012_val_00018335.JPEG,beach wagon,436,limousine,627,True
8103,n02814533/ILSVRC2012_val_00006084.JPEG,beach wagon,436,limousine,627,True
8136,n02814533/ILSVRC2012_val_00037112.JPEG,beach wagon,436,limousine,627,True
8272,n02930766/ILSVRC2012_val_00023507.JPEG,cab,468,limousine,627,True
5444,n02128925/ILSVRC2012_val_00045488.JPEG,jaguar,290,lion,291,True
5535,n02129604/ILSVRC2012_val_00035494.JPEG,tiger,292,lion,291,True
5542,n02129604/ILSVRC2012_val_00040630.JPEG,tiger,292,lion,291,True
5247,n02123045/ILSVRC2012_val_00045239.JPEG,tabby,281,lion,291,True
18,n01440764/ILSVRC2012_val_00017700.JPEG,tench,0,lionfish,396,True
6,n01440764/ILSVRC2012_val_00009191.JPEG,tench,0,lionfish,396,True
51,n01443537/ILSVRC2012_val_00000262.JPEG,goldfish,1,lionfish,396,True
7537,n02607072/ILSVRC2012_val_00031305.JPEG,anemone fish,393,lionfish,396,True
2892,n02037110/ILSVRC2012_val_00041535.JPEG,oystercatcher,143,little blue heron,131,True
2606,n02006656/ILSVRC2012_val_00002953.JPEG,spoonbill,129,little blue heron,131,True
2875,n02037110/ILSVRC2012_val_00026476.JPEG,oystercatcher,143,little blue heron,131,True
2857,n02037110/ILSVRC2012_val_00008737.JPEG,oystercatcher,143,little blue heron,131,True
6049,n02169497/ILSVRC2012_val_00049845.JPEG,leaf beetle,304,long-horned beetle,303,True
5837,n02165105/ILSVRC2012_val_00036417.JPEG,tiger beetle,300,long-horned beetle,303,True
6044,n02169497/ILSVRC2012_val_00047901.JPEG,leaf beetle,304,long-horned beetle,303,True
5831,n02165105/ILSVRC2012_val_00031945.JPEG,tiger beetle,300,long-horned beetle,303,True
6346,n02281406/ILSVRC2012_val_00047683.JPEG,sulphur butterfly,325,lycaenid,326,True
6214,n02279972/ILSVRC2012_val_00014310.JPEG,monarch,323,lycaenid,326,True
6121,n02276258/ILSVRC2012_val_00023523.JPEG,admiral,321,lycaenid,326,True
6254,n02280649/ILSVRC2012_val_00007368.JPEG,cabbage butterfly,324,lycaenid,326,True
7237,n02492035/ILSVRC2012_val_00037084.JPEG,capuchin,378,macaque,373,True
7344,n02494079/ILSVRC2012_val_00043576.JPEG,squirrel monkey,382,macaque,373,True
7342,n02494079/ILSVRC2012_val_00042708.JPEG,squirrel monkey,382,macaque,373,True
7055,n02484975/ILSVRC2012_val_00002334.JPEG,guenon,370,macaque,373,True
9737,n03447721/ILSVRC2012_val_00035792.JPEG,gong,577,maraca,641,True
11520,n04311174/ILSVRC2012_val_00019940.JPEG,steel drum,822,maraca,641,True
9721,n03447721/ILSVRC2012_val_00016503.JPEG,gong,577,maraca,641,True
9704,n03447721/ILSVRC2012_val_00002842.JPEG,gong,577,maraca,641,True
8571,n03017168/ILSVRC2012_val_00026592.JPEG,chime,494,marimba,642,True
11501,n04311174/ILSVRC2012_val_00005668.JPEG,steel drum,822,marimba,642,True
8591,n03017168/ILSVRC2012_val_00043454.JPEG,chime,494,marimba,642,True
11532,n04311174/ILSVRC2012_val_00033204.JPEG,steel drum,822,marimba,642,True
8192,n02823428/ILSVRC2012_val_00040545.JPEG,beer bottle,440,measuring cup,647,True
11600,n04398044/ILSVRC2012_val_00000464.JPEG,teapot,849,measuring cup,647,True
12187,n04557648/ILSVRC2012_val_00038312.JPEG,water bottle,898,measuring cup,647,True
12170,n04557648/ILSVRC2012_val_00020977.JPEG,water bottle,898,measuring cup,647,True
4406,n02106662/ILSVRC2012_val_00005662.JPEG,German shepherd,235,miniature pinscher,237,True
4379,n02106550/ILSVRC2012_val_00033334.JPEG,Rottweiler,234,miniature pinscher,237,True
4359,n02106550/ILSVRC2012_val_00014315.JPEG,Rottweiler,234,miniature pinscher,237,True
4355,n02106550/ILSVRC2012_val_00012085.JPEG,Rottweiler,234,miniature pinscher,237,True
7796,n02701002/ILSVRC2012_val_00046706.JPEG,ambulance,407,minivan,656,True
8294,n02930766/ILSVRC2012_val_00041920.JPEG,cab,468,minivan,656,True
11781,n04467665/ILSVRC2012_val_00030748.JPEG,trailer truck,867,minivan,656,True
11035,n04146614/ILSVRC2012_val_00031870.JPEG,school bus,779,minivan,656,True
6393,n02281787/ILSVRC2012_val_00043381.JPEG,lycaenid,326,monarch,323,True
6263,n02280649/ILSVRC2012_val_00014909.JPEG,cabbage butterfly,324,monarch,323,True
6334,n02281406/ILSVRC2012_val_00038721.JPEG,sulphur butterfly,325,monarch,323,True
6186,n02277742/ILSVRC2012_val_00035399.JPEG,ringlet,322,monarch,323,True
10438,n03792782/ILSVRC2012_val_00042393.JPEG,mountain bike,671,moped,665,True
11821,n04482393/ILSVRC2012_val_00023808.JPEG,tricycle,870,moped,665,True
10409,n03792782/ILSVRC2012_val_00011330.JPEG,mountain bike,671,moped,665,True
10379,n03791053/ILSVRC2012_val_00030174.JPEG,motor scooter,670,moped,665,True
10427,n03792782/ILSVRC2012_val_00030892.JPEG,mountain bike,671,motor scooter,670,True
11843,n04482393/ILSVRC2012_val_00041965.JPEG,tricycle,870,motor scooter,670,True
10346,n03785016/ILSVRC2012_val_00048569.JPEG,moped,665,motor scooter,670,True
10305,n03785016/ILSVRC2012_val_00004104.JPEG,moped,665,motor scooter,670,True
11990,n04509417/ILSVRC2012_val_00038319.JPEG,unicycle,880,mountain bike,671,True
10364,n03791053/ILSVRC2012_val_00014286.JPEG,motor scooter,670,mountain bike,671,True
11841,n04482393/ILSVRC2012_val_00041594.JPEG,tricycle,870,mountain bike,671,True
10304,n03785016/ILSVRC2012_val_00003853.JPEG,moped,665,mountain bike,671,True
1092,n01669191/ILSVRC2012_val_00040287.JPEG,box turtle,37,mud turtle,35,True
1072,n01669191/ILSVRC2012_val_00017222.JPEG,box turtle,37,mud turtle,35,True
1046,n01667778/ILSVRC2012_val_00040787.JPEG,terrapin,36,mud turtle,35,True
1080,n01669191/ILSVRC2012_val_00030343.JPEG,box turtle,37,mud turtle,35,True
9518,n03394916/ILSVRC2012_val_00017407.JPEG,French horn,566,oboe,683,True
8888,n03110669/ILSVRC2012_val_00037364.JPEG,cornet,513,oboe,683,True
11919,n04487394/ILSVRC2012_val_00018346.JPEG,trombone,875,oboe,683,True
10966,n04141076/ILSVRC2012_val_00020715.JPEG,sax,776,oboe,683,True
12142,n04548280/ILSVRC2012_val_00041547.JPEG,wall clock,892,odometer,685,True
12137,n04548280/ILSVRC2012_val_00036318.JPEG,wall clock,892,odometer,685,True
9118,n03197337/ILSVRC2012_val_00017597.JPEG,digital watch,531,odometer,685,True
9058,n03196217/ILSVRC2012_val_00013767.JPEG,digital clock,530,odometer,685,True
13266,n07760859/ILSVRC2012_val_00011441.JPEG,custard apple,956,orange,950,True
13343,n07768694/ILSVRC2012_val_00036732.JPEG,pomegranate,957,orange,950,True
12990,n07745940/ILSVRC2012_val_00035445.JPEG,strawberry,949,orange,950,True
13064,n07749582/ILSVRC2012_val_00017842.JPEG,lemon,951,orange,950,True
7032,n02481823/ILSVRC2012_val_00033537.JPEG,chimpanzee,367,orangutan,365,True
7031,n02481823/ILSVRC2012_val_00032684.JPEG,chimpanzee,367,orangutan,365,True
7035,n02481823/ILSVRC2012_val_00037790.JPEG,chimpanzee,367,orangutan,365,True
7029,n02481823/ILSVRC2012_val_00030426.JPEG,chimpanzee,367,orangutan,365,True
3535,n02088094/ILSVRC2012_val_00042097.JPEG,Afghan hound,160,otterhound,175,True
3626,n02088364/ILSVRC2012_val_00027989.JPEG,beagle,162,otterhound,175,True
3663,n02089973/ILSVRC2012_val_00007850.JPEG,English foxhound,167,otterhound,175,True
3629,n02088364/ILSVRC2012_val_00029932.JPEG,beagle,162,otterhound,175,True
6791,n02417914/ILSVRC2012_val_00035331.JPEG,ibex,350,ox,345,True
6876,n02423022/ILSVRC2012_val_00028130.JPEG,gazelle,353,ox,345,True
6575,n02408429/ILSVRC2012_val_00018198.JPEG,water buffalo,346,ox,345,True
6831,n02422699/ILSVRC2012_val_00028482.JPEG,impala,352,ox,345,True
2075,n01855672/ILSVRC2012_val_00028438.JPEG,goose,99,oystercatcher,143,True
2665,n02007558/ILSVRC2012_val_00018511.JPEG,flamingo,130,oystercatcher,143,True
2089,n01855672/ILSVRC2012_val_00036969.JPEG,goose,99,oystercatcher,143,True
2551,n02002724/ILSVRC2012_val_00001230.JPEG,black stork,128,oystercatcher,143,True
3332,n02085782/ILSVRC2012_val_00033200.JPEG,Japanese spaniel,152,papillon,157,True
3289,n02085620/ILSVRC2012_val_00039439.JPEG,Chihuahua,151,papillon,157,True
3361,n02086240/ILSVRC2012_val_00007958.JPEG,Shih-Tzu,155,papillon,157,True
3331,n02085782/ILSVRC2012_val_00031965.JPEG,Japanese spaniel,152,papillon,157,True
2984,n02056570/ILSVRC2012_val_00029710.JPEG,king penguin,145,pelican,144,True
2974,n02056570/ILSVRC2012_val_00023617.JPEG,king penguin,145,pelican,144,True
2116,n01860187/ILSVRC2012_val_00015899.JPEG,black swan,100,pelican,144,True
3027,n02058221/ILSVRC2012_val_00026733.JPEG,albatross,146,pelican,144,True
9593,n03417042/ILSVRC2012_val_00042802.JPEG,garbage truck,569,pickup,717,True
9598,n03417042/ILSVRC2012_val_00047189.JPEG,garbage truck,569,pickup,717,True
11046,n04146614/ILSVRC2012_val_00045030.JPEG,school bus,779,pickup,717,True
9392,n03345487/ILSVRC2012_val_00046181.JPEG,fire engine,555,pickup,717,True
13234,n07753592/ILSVRC2012_val_00032327.JPEG,banana,954,pineapple,953,True
12987,n07745940/ILSVRC2012_val_00032411.JPEG,strawberry,949,pineapple,953,True
13308,n07768694/ILSVRC2012_val_00007820.JPEG,pomegranate,957,pineapple,953,True
13035,n07747607/ILSVRC2012_val_00032960.JPEG,orange,950,pineapple,953,True
9622,n03445777/ILSVRC2012_val_00023845.JPEG,golf ball,574,ping-pong ball,722,True
9647,n03445777/ILSVRC2012_val_00044936.JPEG,golf ball,574,ping-pong ball,722,True
11285,n04254680/ILSVRC2012_val_00036050.JPEG,soccer ball,805,ping-pong ball,722,True
11275,n04254680/ILSVRC2012_val_00028138.JPEG,soccer ball,805,ping-pong ball,722,True
10782,n03970156/ILSVRC2012_val_00031958.JPEG,plunger,731,plane,726,True
10769,n03970156/ILSVRC2012_val_00022380.JPEG,plunger,731,plane,726,True
11150,n04208210/ILSVRC2012_val_00002065.JPEG,shovel,792,plane,726,True
11173,n04208210/ILSVRC2012_val_00025749.JPEG,shovel,792,plane,726,True
10898,n04026417/ILSVRC2012_val_00048124.JPEG,purse,748,plastic bag,728,True
10883,n04026417/ILSVRC2012_val_00030487.JPEG,purse,748,plastic bag,728,True
7872,n02769748/ILSVRC2012_val_00018021.JPEG,backpack,414,plastic bag,728,True
7858,n02769748/ILSVRC2012_val_00007012.JPEG,backpack,414,plastic bag,728,True
11180,n04208210/ILSVRC2012_val_00032928.JPEG,shovel,792,plunger,731,True
